timestamp,millis,accX,accY,accZ,gyroX,gyroY,gyroZ, loggingValueSpeed, loggingValueSteering
2024-12-20 10:48:15,22085, -0.15, -0.15, 9.39, 0.13, 0.06, -0.19, 4924, 4433
2024-12-20 10:48:15,22123, -0.13, -0.08, 9.37, -0.25, 0.06, 0.19, 4921, 4433
2024-12-20 10:48:15,22126, -0.13, -0.08, 9.37, -0.13, 0.13, -0.37, 4921, 4433
2024-12-20 10:48:15,22130, -0.16, -0.13, 9.40, -0.13, 0.13, -0.37, 4921, 4433
2024-12-20 10:48:15,22154, -0.16, -0.13, 9.40, -0.13, -0.06, -0.31, 4924, 4433
2024-12-20 10:48:15,22157, -0.22, -0.06, 9.38, 0.25, 0.06, 0.37, 4924, 4433
2024-12-20 10:48:15,22163, -0.22, -0.06, 9.38, 0.25, 0.06, 0.37, 4924, 4433
2024-12-20 10:48:15,22166, -0.22, 0.02, 9.38, 0.44, 0.06, 0.06, 4924, 4433
2024-12-20 10:48:15,22173, -0.22, 0.02, 9.38, 0.44, 0.06, 0.06, 4924, 4433
2024-12-20 10:48:15,22177, -0.17, 0.04, 9.37, 0.13, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:15,22181, -0.17, 0.04, 9.37, 0.13, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:15,22207, -0.21, -0.02, 9.41, -0.31, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:15,22212, -0.16, -0.20, 9.41, -0.31, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:15,22215, -0.16, -0.20, 9.41, 0.19, 0.00, 0.13, 4924, 4433
2024-12-20 10:48:15,22220, -0.20, -0.12, 9.41, 0.19, 0.00, 0.13, 4924, 4433
2024-12-20 10:48:15,22226, -0.20, -0.12, 9.41, 0.13, 0.19, -0.06, 4924, 4433
2024-12-20 10:48:15,22229, -0.17, -0.01, 9.43, 0.13, 0.19, -0.06, 4924, 4433
2024-12-20 10:48:15,22276, -0.17, -0.01, 9.43, -0.19, 0.25, 0.06, 4924, 4433
2024-12-20 10:48:15,22279, -0.15, -0.01, 9.38, 0.19, 0.25, 0.06, 4924, 4433
2024-12-20 10:48:15,22284, -0.15, -0.01, 9.38, 0.19, 0.25, 0.06, 4924, 4433
2024-12-20 10:48:15,22315, -0.19, -0.11, 9.42, -0.19, 0.00, -0.25, 4924, 4433
2024-12-20 10:48:15,22318, -0.20, -0.13, 9.42, -0.13, -0.06, -0.06, 4924, 4433
2024-12-20 10:48:15,22325, -0.20, -0.13, 9.42, -0.13, -0.06, -0.06, 4924, 4433
2024-12-20 10:48:15,22328, -0.15, -0.10, 9.39, 0.13, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:15,22335, -0.15, -0.10, 9.39, 0.13, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:15,22385, -0.17, -0.04, 9.41, 0.19, 0.00, 0.13, 4924, 4433
2024-12-20 10:48:15,22454, -0.15, -0.12, 9.43, 0.13, 0.00, 0.06, 4921, 4433
2024-12-20 10:48:15,22457, -0.16, -0.01, 9.43, 0.06, 0.00, 0.00, 4921, 4433
2024-12-20 10:48:15,22462, -0.19, 0.00, 9.41, 0.06, 0.00, 0.00, 4921, 4433
2024-12-20 10:48:15,22466, -0.19, 0.00, 9.41, -0.19, -0.06, 0.00, 4921, 4433
2024-12-20 10:48:15,22472, -0.16, -0.08, 9.43, -0.19, -0.06, 0.00, 4921, 4433
2024-12-20 10:48:15,22476, -0.16, -0.08, 9.43, -0.25, -0.06, -0.19, 4921, 4433
2024-12-20 10:48:15,22480, -0.16, -0.15, 9.39, -0.25, -0.06, -0.19, 4921, 4433
2024-12-20 10:48:15,22521, -0.16, -0.15, 9.39, -0.06, -0.13, -0.06, 4921, 4433
2024-12-20 10:48:15,22526, -0.19, 0.02, 9.40, 0.06, 0.25, 0.00, 4921, 4433
2024-12-20 10:48:15,22528, -0.18, -0.06, 9.40, -0.31, 0.00, 0.00, 4921, 4433
2024-12-20 10:48:15,22534, -0.18, -0.06, 9.40, -0.31, 0.00, 0.00, 4921, 4433
2024-12-20 10:48:15,22577, -0.16, -0.07, 9.44, 0.00, -0.06, -0.13, 4924, 4433
2024-12-20 10:48:15,22580, -0.15, -0.11, 9.40, 0.00, -0.06, -0.13, 4924, 4433
2024-12-20 10:48:15,22609, -0.15, -0.11, 9.40, 0.06, 0.00, -0.06, 4924, 4433
2024-12-20 10:48:15,22614, -0.18, -0.06, 9.41, 0.06, 0.13, 0.13, 4924, 4433
2024-12-20 10:48:15,22617, -0.18, -0.06, 9.41, -0.13, 0.31, 0.25, 4924, 4433
2024-12-20 10:48:15,22623, -0.19, 0.00, 9.39, -0.13, 0.31, 0.25, 4924, 4433
2024-12-20 10:48:15,22627, -0.19, 0.00, 9.39, -0.13, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:15,22631, -0.17, -0.04, 9.39, -0.13, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:15,22680, -0.17, -0.04, 9.39, 0.00, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:15,22683, -0.18, -0.08, 9.41, 0.00, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:16,22734, -0.17, -0.05, 9.41, -0.06, 0.00, -0.06, 4924, 4433
2024-12-20 10:48:16,22768, -0.21, -0.10, 9.40, 0.00, 0.00, 0.00, 4924, 4433
2024-12-20 10:48:16,22776, -0.21, -0.10, 9.40, 0.00, 0.00, 0.00, 4924, 4433
2024-12-20 10:48:16,22778, -0.17, -0.01, 9.39, 0.06, 0.00, 0.13, 4924, 4433
2024-12-20 10:48:16,22783, -0.17, -0.01, 9.39, 0.06, 0.00, 0.13, 4924, 4433
2024-12-20 10:48:16,22823, -0.17, -0.20, 9.40, -0.13, -0.06, 0.00, 4924, 4433
2024-12-20 10:48:16,22827, -0.17, -0.20, 9.40, 0.19, 0.13, 0.13, 4924, 4433
2024-12-20 10:48:16,22830, -0.17, -0.02, 9.44, 0.19, 0.13, 0.13, 4924, 4433
2024-12-20 10:48:16,22874, -0.17, -0.02, 9.44, -0.19, 0.00, -0.13, 4924, 4433
2024-12-20 10:48:16,22877, -0.15, -0.11, 9.41, -0.13, 0.25, 0.00, 4924, 4433
2024-12-20 10:48:16,22880, -0.13, -0.12, 9.39, -0.13, 0.25, 0.00, 4924, 4433
2024-12-20 10:48:16,22907, -0.13, -0.12, 9.39, 0.13, -0.19, 0.06, 4921, 4433
2024-12-20 10:48:16,22910, -0.16, -0.03, 9.40, 0.13, -0.19, 0.06, 4921, 4433
2024-12-20 10:48:16,22916, -0.16, -0.03, 9.40, 0.13, -0.19, 0.06, 4921, 4433
2024-12-20 10:48:16,22919, -0.17, -0.04, 9.40, 0.06, 0.13, -0.13, 4921, 4433
2024-12-20 10:48:16,22926, -0.17, -0.04, 9.40, 0.06, 0.13, -0.13, 4921, 4433
2024-12-20 10:48:16,22929, -0.18, -0.07, 9.42, -0.13, 0.06, 0.00, 4921, 4433
2024-12-20 10:48:16,22977, -0.18, -0.07, 9.42, -0.13, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:16,22979, -0.17, -0.07, 9.42, -0.06, -0.06, -0.06, 4924, 4433
2024-12-20 10:48:16,22983, -0.17, -0.07, 9.42, -0.06, -0.06, -0.06, 4924, 4433
2024-12-20 10:48:16,23016, -0.16, -0.06, 9.42, 0.00, 0.00, 0.13, 4921, 4433
2024-12-20 10:48:16,23018, -0.16, -0.07, 9.41, -0.06, -0.06, 0.00, 4921, 4433
2024-12-20 10:48:16,23025, -0.16, -0.07, 9.41, -0.06, -0.06, 0.00, 4921, 4433
2024-12-20 10:48:16,23028, -0.18, -0.18, 9.41, -0.31, -0.06, 0.00, 4921, 4433
2024-12-20 10:48:16,23034, -0.18, -0.18, 9.41, -0.31, -0.06, 0.00, 4921, 4433
2024-12-20 10:48:16,23067, -0.18, -0.05, 9.38, 0.00, 0.06, 0.06, 4924, 4430
2024-12-20 10:48:16,23071, -0.16, 0.00, 9.42, 0.00, 0.06, 0.06, 4924, 4430
2024-12-20 10:48:16,23077, -0.16, 0.00, 9.42, -0.13, -0.06, -0.06, 4924, 4430
2024-12-20 10:48:16,23080, -0.19, -0.02, 9.41, -0.13, -0.06, -0.06, 4924, 4430
2024-12-20 10:48:16,23134, -0.19, -0.02, 9.41, -0.13, -0.06, -0.06, 4924, 4433
2024-12-20 10:48:16,23154, -0.19, -0.06, 9.39, 0.06, -0.13, 0.00, 4938, 4433
2024-12-20 10:48:16,23157, -0.16, 0.00, 9.44, -0.19, 0.00, -0.13, 4938, 4433
2024-12-20 10:48:16,23161, -0.13, -0.11, 9.38, -0.19, 0.00, -0.13, 4938, 4433
2024-12-20 10:48:16,23167, -0.13, -0.11, 9.38, -0.13, 0.06, 0.00, 4938, 4433
2024-12-20 10:48:16,23170, -0.11, -0.08, 9.41, -0.13, 0.06, 0.00, 4938, 4433
2024-12-20 10:48:16,23177, -0.11, -0.08, 9.41, -0.13, 0.00, 0.13, 4938, 4433
2024-12-20 10:48:16,23180, -0.17, -0.11, 9.44, -0.13, 0.00, 0.13, 4938, 4433
2024-12-20 10:48:16,23204, -0.17, -0.11, 9.44, -0.13, 0.00, 0.13, 4924, 4430
2024-12-20 10:48:16,23207, -0.20, -0.03, 9.39, 0.13, 0.00, 0.00, 4924, 4430
2024-12-20 10:48:16,23213, -0.19, -0.01, 9.43, 0.13, 0.00, 0.00, 4924, 4430
2024-12-20 10:48:16,23217, -0.19, -0.01, 9.43, 0.06, -0.13, 0.06, 4924, 4430
2024-12-20 10:48:16,23223, -0.20, 0.00, 9.39, 0.06, -0.13, 0.06, 4924, 4430
2024-12-20 10:48:16,23227, -0.20, 0.00, 9.39, 0.06, -0.06, 0.00, 4924, 4430
2024-12-20 10:48:16,23231, -0.21, -0.02, 9.39, 0.06, -0.06, 0.00, 4924, 4430
2024-12-20 10:48:16,23276, -0.21, -0.02, 9.39, 0.00, -0.13, -0.06, 4921, 4433
2024-12-20 10:48:16,23279, -0.20, -0.03, 9.42, 0.00, 0.06, 0.06, 4921, 4433
2024-12-20 10:48:16,23283, -0.20, -0.03, 9.42, 0.00, 0.06, 0.06, 4921, 4433
2024-12-20 10:48:16,23312, -0.17, -0.04, 9.39, -0.19, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:16,23317, -0.17, -0.04, 9.39, -0.31, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:16,23320, -0.15, -0.15, 9.39, -0.31, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:16,23327, -0.15, -0.15, 9.39, 0.00, 0.00, 0.00, 4924, 4433
2024-12-20 10:48:16,23330, -0.18, -0.15, 9.41, 0.00, 0.00, 0.00, 4924, 4433
2024-12-20 10:48:16,23364, -0.18, -0.15, 9.41, 0.25, 0.00, -0.13, 4924, 4433
2024-12-20 10:48:16,23367, -0.19, -0.02, 9.41, -0.06, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:16,23370, -0.14, -0.01, 9.39, -0.06, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:16,23377, -0.14, -0.01, 9.39, -0.06, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:16,23380, -0.18, -0.07, 9.44, 0.00, 0.06, -0.06, 4924, 4433
2024-12-20 10:48:16,23432, -0.18, -0.07, 9.44, 0.00, 0.06, -0.06, 4924, 4433
2024-12-20 10:48:16,23435, -0.22, -0.05, 9.39, 0.06, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:16,23469, -0.16, -0.09, 9.42, -0.13, -0.06, 0.06, 4924, 4433
2024-12-20 10:48:16,23475, -0.16, -0.09, 9.42, -0.13, -0.06, 0.06, 4924, 4433
2024-12-20 10:48:16,23478, -0.18, -0.12, 9.42, -0.13, 0.31, -0.13, 4924, 4433
2024-12-20 10:48:16,23483, -0.18, -0.12, 9.42, -0.13, 0.31, -0.13, 4924, 4433
2024-12-20 10:48:16,23506, -0.19, -0.07, 9.42, 0.06, -0.13, -0.06, 4921, 4433
2024-12-20 10:48:16,23508, -0.15, -0.07, 9.39, 0.13, -0.06, -0.06, 4921, 4433
2024-12-20 10:48:16,23515, -0.15, -0.07, 9.39, 0.13, -0.06, -0.06, 4921, 4433
2024-12-20 10:48:16,23518, -0.13, -0.03, 9.42, 0.00, -0.13, 0.06, 4921, 4433
2024-12-20 10:48:16,23525, -0.13, -0.03, 9.42, 0.00, -0.13, 0.06, 4921, 4433
2024-12-20 10:48:16,23528, -0.18, -0.08, 9.42, 0.00, 0.00, 0.00, 4921, 4433
2024-12-20 10:48:16,23533, -0.18, -0.08, 9.42, 0.00, 0.00, 0.00, 4921, 4433
2024-12-20 10:48:16,23576, -0.16, -0.07, 9.40, -0.06, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:16,23578, -0.21, -0.07, 9.44, 0.00, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:16,23583, -0.21, -0.07, 9.44, 0.00, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:16,23608, -0.17, -0.07, 9.36, 0.00, 0.13, -0.06, 4924, 4433
2024-12-20 10:48:16,23615, -0.17, -0.07, 9.36, 0.00, 0.13, -0.06, 4924, 4433
2024-12-20 10:48:16,23618, -0.18, -0.09, 9.39, -0.19, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:16,23625, -0.18, -0.09, 9.39, -0.19, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:16,23628, -0.20, -0.04, 9.42, 0.00, -0.06, 0.00, 4924, 4433
2024-12-20 10:48:16,23633, -0.20, -0.04, 9.42, 0.00, -0.06, 0.00, 4924, 4433
2024-12-20 10:48:16,23678, -0.15, -0.07, 9.42, 0.06, -0.06, 0.06, 4924, 4433
2024-12-20 10:48:16,23683, -0.15, -0.07, 9.42, 0.06, -0.06, 0.06, 4924, 4433
2024-12-20 10:48:17,23731, -0.20, -0.06, 9.39, -0.06, -0.06, 0.00, 4921, 4433
2024-12-20 10:48:17,23764, -0.20, -0.06, 9.39, -0.06, -0.06, 0.00, 4924, 4433
2024-12-20 10:48:17,23768, -0.18, -0.02, 9.39, -0.13, 0.00, -0.06, 4924, 4433
2024-12-20 10:48:17,23772, -0.19, -0.08, 9.39, -0.13, 0.00, -0.06, 4924, 4433
2024-12-20 10:48:17,23778, -0.19, -0.08, 9.39, -0.19, -0.06, 0.06, 4924, 4433
2024-12-20 10:48:17,23781, -0.21, -0.09, 9.42, -0.19, -0.06, 0.06, 4924, 4433
2024-12-20 10:48:17,23869, -0.21, -0.09, 9.42, 0.06, 0.00, 0.13, 4924, 4433
2024-12-20 10:48:17,23873, -0.17, -0.11, 9.43, 0.13, -0.06, 0.00, 4924, 4433
2024-12-20 10:48:17,23878, -0.17, -0.11, 9.43, 0.25, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:17,23881, -0.22, -0.05, 9.41, 0.25, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:17,23906, -0.22, -0.05, 9.41, 0.13, -0.06, 0.13, 4921, 4436
2024-12-20 10:48:17,23909, -0.19, -0.07, 9.39, -0.19, -0.13, -0.06, 4921, 4436
2024-12-20 10:48:17,23915, -0.19, -0.07, 9.39, -0.19, -0.13, -0.06, 4921, 4436
2024-12-20 10:48:17,23918, -0.17, -0.10, 9.44, -0.13, -0.06, -0.13, 4921, 4436
2024-12-20 10:48:17,23925, -0.17, -0.10, 9.44, -0.13, -0.06, -0.13, 4921, 4436
2024-12-20 10:48:17,23929, -0.20, -0.17, 9.46, -0.13, 0.00, -0.06, 4921, 4436
2024-12-20 10:48:17,23933, -0.20, -0.17, 9.46, -0.13, 0.00, -0.06, 4921, 4436
2024-12-20 10:48:17,23978, -0.18, -0.03, 9.39, 0.06, 0.06, -0.19, 4924, 4433
2024-12-20 10:48:17,23980, -0.17, -0.05, 9.39, -0.06, -0.19, -0.13, 4924, 4433
2024-12-20 10:48:17,24027, -0.17, -0.05, 9.39, -0.06, -0.19, -0.13, 4924, 4433
2024-12-20 10:48:17,24029, -0.18, -0.02, 9.42, 0.37, 0.00, 0.19, 4924, 4433
2024-12-20 10:48:17,24033, -0.18, -0.02, 9.42, 0.37, 0.00, 0.19, 4924, 4433
2024-12-20 10:48:17,24066, -0.19, -0.06, 9.41, -0.06, 0.13, -0.06, 4921, 4433
2024-12-20 10:48:17,24069, -0.17, -0.15, 9.40, -0.50, -0.13, -0.06, 4921, 4433
2024-12-20 10:48:17,24075, -0.17, -0.15, 9.40, -0.50, -0.13, -0.06, 4921, 4433
2024-12-20 10:48:17,24079, -0.17, -0.15, 9.40, -0.13, -0.19, -0.13, 4921, 4433
2024-12-20 10:48:17,24083, -0.18, -0.18, 9.41, -0.13, -0.19, -0.13, 4921, 4433
2024-12-20 10:48:17,24133, -0.18, -0.02, 9.40, 0.06, -0.06, -0.13, 4924, 4433
2024-12-20 10:48:17,24169, -0.20, -0.09, 9.38, 0.31, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:17,24175, -0.20, -0.09, 9.38, 0.31, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:17,24179, -0.20, -0.09, 9.38, 0.25, -0.19, 0.13, 4924, 4433
2024-12-20 10:48:17,24183, -0.19, 0.00, 9.42, 0.25, -0.19, 0.13, 4924, 4433
2024-12-20 10:48:17,24206, -0.14, -0.10, 9.43, -0.25, -0.06, -0.13, 4924, 4433
2024-12-20 10:48:17,24209, -0.14, -0.10, 9.43, 0.00, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:17,24215, -0.12, -0.05, 9.38, 0.00, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:17,24219, -0.12, -0.05, 9.38, 0.00, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:17,24225, -0.12, -0.10, 9.39, 0.00, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:17,24229, -0.12, -0.10, 9.39, 0.00, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:17,24233, -0.17, -0.07, 9.39, 0.00, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:17,24276, -0.22, -0.06, 9.39, 0.19, 0.00, 0.00, 4924, 4433
2024-12-20 10:48:17,24279, -0.22, -0.06, 9.39, 0.06, 0.06, -0.06, 4924, 4433
2024-12-20 10:48:17,24283, -0.20, -0.06, 9.41, 0.06, 0.06, -0.06, 4924, 4433
2024-12-20 10:48:17,24309, -0.22, -0.12, 9.41, -0.06, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:17,24315, -0.19, -0.08, 9.37, -0.06, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:17,24319, -0.19, -0.08, 9.37, 0.19, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:17,24325, -0.20, -0.07, 9.39, 0.19, 0.00, 0.06, 4924, 4433
2024-12-20 10:48:17,24329, -0.20, -0.07, 9.39, 0.19, 0.06, 0.06, 4924, 4433
2024-12-20 10:48:17,24333, -0.18, -0.06, 9.40, 0.19, 0.06, 0.06, 4924, 4433
2024-12-20 10:48:17,24361, -0.12, -0.11, 9.41, -0.31, -0.06, -0.13, 4921, 4433
2024-12-20 10:48:17,24367, -0.12, -0.11, 9.41, -0.31, -0.06, -0.13, 4921, 4433
2024-12-20 10:48:17,24370, -0.13, -0.10, 9.45, -0.06, 0.13, -0.06, 4921, 4433
2024-12-20 10:48:17,24378, -0.13, -0.10, 9.45, -0.06, 0.13, -0.06, 4921, 4433
2024-12-20 10:48:17,24380, -0.15, -0.11, 9.42, -0.19, 0.19, 0.06, 4921, 4433
2024-12-20 10:48:17,24385, -0.15, -0.11, 9.42, -0.19, 0.19, 0.06, 4924, 4433
2024-12-20 10:48:17,24432, -0.19, -0.09, 9.42, 0.06, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:17,24466, -0.19, -0.09, 9.42, 0.00, 0.06, 0.06, 4924, 4433
2024-12-20 10:48:17,24469, -0.21, -0.09, 9.40, 0.06, 0.13, 0.13, 4924, 4433
2024-12-20 10:48:17,24475, -0.21, -0.07, 9.40, 0.06, 0.13, 0.13, 4924, 4433
2024-12-20 10:48:17,24479, -0.21, -0.07, 9.40, 0.00, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:17,24483, -0.21, -0.03, 9.45, 0.00, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:17,24570, -0.11, -0.05, 9.42, -0.13, 0.13, 0.13, 4921, 4433
2024-12-20 10:48:17,24574, -0.17, -0.10, 9.40, -0.13, 0.13, 0.13, 4921, 4433
2024-12-20 10:48:17,24579, -0.17, -0.10, 9.40, 0.06, 0.00, 0.00, 4921, 4433
2024-12-20 10:48:17,24582, -0.17, -0.06, 9.44, 0.06, 0.00, 0.00, 4921, 4433
2024-12-20 10:48:17,24608, -0.22, -0.06, 9.43, -0.06, -0.06, 0.06, 4921, 4433
2024-12-20 10:48:17,24611, -0.20, -0.04, 9.39, 0.06, 0.00, 0.19, 4921, 4433
2024-12-20 10:48:17,24617, -0.20, -0.04, 9.39, 0.06, 0.00, 0.19, 4921, 4433
2024-12-20 10:48:17,24620, -0.22, -0.06, 9.36, -0.13, 0.06, 0.06, 4921, 4433
2024-12-20 10:48:17,24627, -0.22, -0.06, 9.36, -0.13, 0.06, 0.06, 4921, 4433
2024-12-20 10:48:17,24630, -0.18, -0.06, 9.40, -0.13, 0.06, -0.06, 4921, 4433
2024-12-20 10:48:17,24635, -0.18, -0.06, 9.40, -0.13, 0.06, -0.06, 4924, 4433
2024-12-20 10:48:17,24659, -0.16, -0.07, 9.42, 0.06, -0.06, 0.06, 4924, 4433
2024-12-20 10:48:17,24665, -0.16, -0.07, 9.42, 0.06, -0.06, 0.06, 4924, 4433
2024-12-20 10:48:17,24669, -0.16, -0.07, 9.42, 0.06, 0.06, 0.13, 4924, 4433
2024-12-20 10:48:17,24675, -0.16, -0.07, 9.40, 0.06, 0.06, 0.13, 4924, 4433
2024-12-20 10:48:17,24679, -0.16, -0.07, 9.40, -0.06, 0.13, 0.06, 4924, 4433
2024-12-20 10:48:17,24683, -0.17, -0.06, 9.40, -0.06, 0.13, 0.06, 4924, 4433
2024-12-20 10:48:17,24729, -0.16, -0.06, 9.40, -0.06, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:18,24733, -0.17, -0.07, 9.40, -0.06, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:18,24765, -0.21, -0.07, 9.40, 0.00, 0.06, 0.00, 4921, 4433
2024-12-20 10:48:18,24769, -0.21, -0.07, 9.40, 0.13, 0.06, 0.19, 4921, 4433
2024-12-20 10:48:18,24775, -0.21, -0.06, 9.39, 0.13, 0.06, 0.19, 4921, 4433
2024-12-20 10:48:18,24779, -0.21, -0.06, 9.39, 0.06, -0.06, 0.13, 4921, 4433
2024-12-20 10:48:18,24783, -0.18, -0.08, 9.39, 0.06, -0.06, 0.13, 4921, 4433
2024-12-20 10:48:18,24834, -0.17, -0.09, 9.40, 0.00, 0.06, 0.13, 4924, 4433
2024-12-20 10:48:18,24902, -0.14, -0.07, 9.41, 0.06, 0.00, 0.13, 4921, 4433
2024-12-20 10:48:18,24906, -0.19, -0.04, 9.39, 0.00, 0.06, 0.13, 4921, 4433
2024-12-20 10:48:18,24910, -0.19, -0.04, 9.39, 0.00, -0.13, 0.06, 4921, 4433
2024-12-20 10:48:18,24916, -0.18, -0.08, 9.39, 0.00, -0.13, 0.06, 4921, 4433
2024-12-20 10:48:18,24920, -0.18, -0.08, 9.39, -0.06, -0.06, 0.06, 4921, 4433
2024-12-20 10:48:18,24926, -0.22, -0.10, 9.40, -0.06, -0.06, 0.06, 4921, 4433
2024-12-20 10:48:18,24930, -0.22, -0.10, 9.40, 0.06, -0.06, -0.13, 4921, 4433
2024-12-20 10:48:18,24934, -0.17, -0.03, 9.42, 0.06, -0.06, -0.13, 4921, 4433
2024-12-20 10:48:18,24975, -0.19, -0.06, 9.39, -0.13, -0.06, 0.00, 4921, 4433
2024-12-20 10:48:18,24980, -0.19, -0.06, 9.39, -0.06, 0.06, -0.13, 4921, 4433
2024-12-20 10:48:18,24983, -0.18, -0.07, 9.42, -0.06, 0.06, -0.13, 4921, 4433
2024-12-20 10:48:18,25028, -0.13, -0.08, 9.40, -0.19, 0.00, -0.13, 4924, 4433
2024-12-20 10:48:18,25031, -0.13, -0.06, 9.41, -0.13, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:18,25035, -0.13, -0.06, 9.41, -0.13, -0.13, -0.06, 4921, 4433
2024-12-20 10:48:18,25062, -0.19, -0.04, 9.39, 0.06, 0.13, 0.00, 4921, 4433
2024-12-20 10:48:18,25068, -0.19, -0.04, 9.39, 0.06, 0.13, 0.00, 4921, 4433
2024-12-20 10:48:18,25071, -0.19, -0.11, 9.40, -0.06, -0.06, 0.06, 4921, 4433
2024-12-20 10:48:18,25079, -0.19, -0.11, 9.40, -0.06, -0.06, 0.06, 4921, 4433
2024-12-20 10:48:18,25081, -0.19, -0.07, 9.44, -0.19, -0.13, -0.06, 4921, 4433
2024-12-20 10:48:18,25129, -0.19, -0.07, 9.44, -0.19, -0.13, -0.06, 4921, 4433
2024-12-20 10:48:18,25132, -0.18, -0.08, 9.36, -0.13, -0.19, -0.13, 4921, 4433
2024-12-20 10:48:18,25164, -0.18, -0.08, 9.36, -0.13, -0.19, -0.13, 4924, 4433
2024-12-20 10:48:18,25169, -0.17, -0.01, 9.42, 0.00, 0.06, -0.19, 4924, 4433
2024-12-20 10:48:18,25171, -0.16, -0.08, 9.42, 0.06, 0.00, 0.25, 4924, 4433
2024-12-20 10:48:18,25179, -0.16, -0.08, 9.42, 0.06, 0.00, 0.25, 4924, 4433
2024-12-20 10:48:18,25181, -0.16, -0.16, 9.40, -0.19, -0.06, 0.13, 4924, 4433
2024-12-20 10:48:18,25217, -0.16, -0.16, 9.40, -0.19, -0.06, 0.13, 4924, 4433
2024-12-20 10:48:18,25220, -0.17, -0.01, 9.39, 0.19, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:18,25226, -0.13, 0.03, 9.40, 0.19, -0.13, 0.00, 4924, 4433
2024-12-20 10:48:18,25230, -0.13, 0.03, 9.40, 0.06, 0.00, 0.13, 4924, 4433
2024-12-20 10:48:18,25234, -0.17, -0.08, 9.44, 0.06, 0.00, 0.13, 4924, 4433
2024-12-20 10:48:18,25271, -0.20, 0.02, 9.34, 0.37, 0.13, 0.00, 4924, 4433
2024-12-20 10:48:18,25277, -0.20, 0.02, 9.34, 0.37, 0.13, 0.00, 4924, 4433
2024-12-20 10:48:18,25281, -0.21, 0.02, 9.41, 0.31, 0.13, 0.06, 4924, 4433
2024-12-20 10:48:18,25285, -0.21, 0.02, 9.41, 0.31, 0.13, 0.06, 4924, 4433
2024-12-20 10:48:18,25309, -0.13, -0.11, 9.46, -0.25, -0.13, -0.06, 4924, 4433
2024-12-20 10:48:18,25311, -0.19, -0.21, 9.41, 0.00, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:18,25318, -0.19, -0.21, 9.41, 0.00, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:18,25321, -0.17, -0.12, 9.38, 0.00, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:18,25328, -0.17, -0.12, 9.38, 0.00, 0.06, 0.00, 4924, 4433
2024-12-20 10:48:18,25331, -0.18, -0.02, 9.39, 0.19, 0.06, 0.19, 4924, 4433
2024-12-20 10:48:18,25357, -0.18, -0.02, 9.39, 0.19, 0.06, 0.19, 4924, 4433
2024-12-20 10:48:18,25360, -0.12, 0.01, 9.41, -0.37, -0.06, -0.37, 4924, 4433
2024-12-20 10:48:18,25366, -0.16, -0.10, 9.43, -0.37, -0.06, -0.37, 4924, 4433
2024-12-20 10:48:18,25370, -0.16, -0.10, 9.43, -0.19, 0.13, 0.06, 4924, 4433
